symboling,wheelbase,carlength,carwidth,carheight,curbweight,enginesize,boreratio,stroke,compressionratio,horsepower,peakrpm,citympg,highwaympg,CarName_alfa-romero giulia,CarName_alfa-romero stelvio,CarName_audi 100 ls,CarName_audi 100ls,CarName_audi 4000,CarName_audi 5000,CarName_audi fox,CarName_bmw 320i,CarName_bmw x1,CarName_bmw x3,CarName_buick opel isuzu deluxe,CarName_buick skyhawk,CarName_buick skylark,CarName_chevrolet vega 2300,CarName_dodge challenger se,CarName_dodge colt (sw),CarName_dodge coronet custom,CarName_dodge coronet custom (sw),CarName_dodge d200,CarName_dodge monaco (sw),CarName_dodge rampage,CarName_honda accord,CarName_honda civic,CarName_honda civic (auto),CarName_honda civic 1300,CarName_honda civic 1500 gl,CarName_honda civic cvcc,CarName_honda prelude,CarName_isuzu D-Max ,CarName_isuzu MU-X,CarName_jaguar xk,CarName_maxda glc deluxe,CarName_maxda rx3,CarName_mazda 626,CarName_mazda glc 4,CarName_mazda glc custom,CarName_mazda glc deluxe,CarName_mazda rx-4,CarName_mazda rx-7 gs,CarName_mercury cougar,CarName_mitsubishi g4,CarName_mitsubishi lancer,CarName_mitsubishi mirage g4,CarName_mitsubishi montero,CarName_mitsubishi outlander,CarName_nissan clipper,CarName_nissan fuga,CarName_nissan gt-r,CarName_nissan kicks,CarName_nissan latio,CarName_nissan otti,CarName_nissan rogue,CarName_nissan teana,CarName_nissan titan,CarName_peugeot 304,CarName_peugeot 504,CarName_peugeot 504 (sw),CarName_peugeot 604sl,CarName_plymouth cricket,CarName_plymouth duster,CarName_plymouth fury gran sedan,CarName_plymouth fury iii,CarName_plymouth satellite custom (sw),CarName_plymouth valiant,CarName_porcshce panamera,CarName_porsche boxter,CarName_porsche cayenne,CarName_porsche macan,CarName_renault 12tl,CarName_renault 5 gtl,CarName_saab 99e,CarName_saab 99gle,CarName_saab 99le,CarName_subaru,CarName_subaru dl,CarName_toyota carina,CarName_toyota celica gt,CarName_toyota celica gt liftback,CarName_toyota corolla,CarName_toyota corolla 1200,CarName_toyota corolla liftback,CarName_toyota corolla tercel,CarName_toyota corona,CarName_toyota corona mark ii,CarName_toyota cressida,CarName_toyota mark ii,CarName_toyota starlet,CarName_toyouta tercel,CarName_volkswagen 411 (sw),CarName_volkswagen dasher,CarName_volkswagen model 111,CarName_volkswagen super beetle,CarName_volkswagen type 3,CarName_volvo 145e (sw),CarName_volvo 244dl,CarName_volvo 246,CarName_volvo 264gl,CarName_volvo diesel,CarName_vw dasher,fueltype_gas,aspiration_turbo,doornumber_two,carbody_hardtop,carbody_hatchback,carbody_sedan,carbody_wagon,drivewheel_fwd,drivewheel_rwd,enginelocation_rear,enginetype_dohcv,enginetype_l,enginetype_ohc,enginetype_ohcf,enginetype_ohcv,enginetype_rotor,cylindernumber_five,cylindernumber_four,cylindernumber_six,cylindernumber_twelve,cylindernumber_two,fuelsystem_2bbl,fuelsystem_4bbl,fuelsystem_idi,fuelsystem_mfi,fuelsystem_mpfi,fuelsystem_spdi
0.04501444828198131,-0.6927102781309974,-0.7704949218580845,-1.0217086501843706,0.37253886351163057,-1.1279045546528463,-0.6334335248817748,-1.2416700700705707,0.7184045863406747,2.8415244955118846,-1.218365491736663,-0.7176581184192168,3.252833874859559,3.033190188307783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.8359826109510818,0.16739784842350086,0.22597934248596696,0.2282623763227557,0.29249994611087604,0.5363381317455983,0.2407951991900118,-0.48184211674380323,0.49991417700145874,-0.553910494931625,0.20705260100534298,0.7193270907876321,-1.1295845017767883,-1.3303465738192026,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
-0.7459537143871192,1.6594221495894654,1.116633330970474,1.1897785505590035,1.252966954919919,1.3055605877884977,0.6646636714672417,1.4557191642394576,0.8744691644401135,2.6216761867781324,-0.26808676324199243,-2.0520015269684335,0.4935334154959328,0.38390001130211304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.8359826109510818,-0.8331360947113229,-1.4230532896586152,-1.1178602676079932,0.05238319390861816,-0.9154919193380511,-0.5009746272951405,1.1517879829087498,-1.872267410110018,-0.38291736591648445,-0.7907400639140614,-1.5387925236802733,0.16890983204138862,0.07221881400732835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.6269507736201823,-0.6927102781309974,-0.4530340942794487,1.141702741847187,-1.3482978606045661,0.44147423636229166,0.6381718919499149,2.3675127082315788,-0.40526037597528936,-0.18749664704203764,0.8722477109516125,0.7193270907876321,-0.9672727100495161,-0.551143580582241,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1.6269507736201823,-1.728350675410903,-0.46185245060107694,-0.8774812240489347,-1.908570282409842,-0.03284524055424151,0.0818445220860506,0.5819170179136738,-1.7474157476304666,-0.30963459633856677,0.11202472815587589,-0.3070909157886886,-0.6426491265949719,-0.551143580582241,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.7459537143871192,-0.4820715532605077,-0.6823113586417966,-0.7332537979134921,-0.30779193439477437,-0.9381767638862331,-0.7658924224684093,-0.48184211674380323,-0.6549637009343925,-0.30963459633856677,-0.8620109685511617,-0.7176581184192168,0.8181569989504771,1.0072624058916824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.04501444828198131,-0.8331360947113229,-1.4759634275883875,-1.0217086501843706,-1.1081811084023083,-0.8989938505757369,-0.7658924224684093,-1.0897044794052186,0.46870126138157153,-0.6516208543688484,-0.10178798575542503,0.7193270907876321,-0.1557137514131556,-0.08362178464006398,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
-1.5369218770562199,1.8700608744599525,1.3018188137246804,1.4301575941180653,0.7727334505153975,0.8003072319426254,0.37325409677664617,1.7596503455701635,-0.2804087134957378,-0.18749664704203764,0.1832956327929762,0.514043489472368,-0.3180255431404277,-0.39530298193484864,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
-0.7459537143871192,-0.34164573668018217,-0.5764910827822521,-0.34864732821899436,-0.1076946408928909,-0.5669702167341636,-0.4479910682604868,-0.633807707409157,1.0617466581594408,-0.30963459633856677,-0.48189947715329334,1.3351778947334245,0.3312216237686607,0.38390001130211304,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
-0.7459537143871192,-0.4820715532605077,-0.6823113586417966,-0.7332537979134921,-0.22775301699401984,-0.9691106428155721,-0.7658924224684093,-0.48184211674380323,-0.6549637009343925,-0.30963459633856677,-0.8620109685511617,-0.7176581184192168,2.116651332768654,2.565668392365606,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.04501444828198131,-0.938455457146569,-1.3172330137990709,-0.8294054153371182,0.21246102871012437,-1.3691888103016914,-0.9513348790896973,-1.0897044794052186,-0.2804087134957378,-0.30963459633856677,-0.9095249049758952,-0.3070909157886886,0.9804687906777492,1.1631030045390747,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.6269507736201823,-1.728350675410903,-0.46185245060107694,-0.8774812240489347,-1.908570282409842,-0.03284524055424151,0.0818445220860506,0.5819170179136738,-1.7474157476304666,-0.30963459633856677,0.11202472815587589,-0.3070909157886886,-0.6426491265949719,-0.551143580582241,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.04501444828198131,1.290804381066108,1.6457347102682012,2.632052811913375,0.8527723679161521,0.8044317491332039,0.2407951991900118,-0.48184211674380323,0.49991417700145874,-0.43177254563509593,0.08826775994350912,0.7193270907876321,-0.9672727100495161,-0.8628247778770257,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
0.8359826109510818,-0.20121992009985656,-0.2061201172738441,-0.20441990208355854,0.8527723679161521,-0.5051024588754854,-0.7923842019857361,-1.1656872747378955,0.49991417700145874,3.110227983964249,-0.9095249049758952,-1.3335089223650092,1.9543395410413817,1.786465399128644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.6269507736201823,0.7817607959624274,0.8344459286783538,0.8532478895763154,-0.6279476039977868,0.849801438229568,1.1680074822964521,-0.1779109354130955,0.34384959890202,-0.23635182676064914,1.2998731387742144,0.1034762868418397,-0.804960918322244,-1.018665376524418,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
-0.7459537143871192,-0.4820715532605077,-0.6823113586417966,-0.7332537979134921,-0.22775301699401984,-0.5958418370682135,-0.4479910682604868,-0.1779109354130955,0.34384959890202,2.98809003466772,-1.1946085235242965,-1.3335089223650092,1.4674041658595656,0.8514218072442901,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.04501444828198131,-0.6927102781309974,-0.7704949218580845,-1.0217086501843706,0.37253886351163057,-1.3320681555864844,-0.7923842019857361,-0.633807707409157,0.15657210518269266,-0.2119242369013434,-0.8857679367635284,0.1034762868418397,0.9804687906777492,1.0072624058916824,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
